video_id,sequence,video_frame,sequence_frame,image_id,annotations
1,8503,6600,2772,1-6600,"[{'x': 522, 'y': 44, 'width': 38, 'height': 40}]"
1,8503,6601,2773,1-6601,"[{'x': 525, 'y': 64, 'width': 39, 'height': 40}]"
1,8503,6602,2774,1-6602,"[{'x': 528, 'y': 84, 'width': 40, 'height': 41}]"
1,8503,6603,2775,1-6603,"[{'x': 531, 'y': 105, 'width': 41, 'height': 42}]"
1,8503,6604,2776,1-6604,"[{'x': 534, 'y': 124, 'width': 42, 'height': 43}]"
1,8503,6605,2777,1-6605,"[{'x': 537, 'y': 143, 'width': 43, 'height': 43}]"
1,8503,6606,2778,1-6606,"[{'x': 539, 'y': 163, 'width': 44, 'height': 44}]"
1,8503,6607,2779,1-6607,"[{'x': 542, 'y': 182, 'width': 44, 'height': 45}]"
1,8503,6608,2780,1-6608,"[{'x': 547, 'y': 198, 'width': 46, 'height': 47}]"
1,8503,6609,2781,1-6609,"[{'x': 552, 'y': 214, 'width': 48, 'height': 48}]"
1,8503,6610,2782,1-6610,"[{'x': 557, 'y': 230, 'width': 50, 'height': 50}]"
1,8503,6611,2783,1-6611,"[{'x': 562, 'y': 246, 'width': 52, 'height': 52}]"
1,8503,6612,2784,1-6612,"[{'x': 571, 'y': 263, 'width': 54, 'height': 53}]"
1,8503,6613,2785,1-6613,"[{'x': 579, 'y': 279, 'width': 56, 'height': 55}]"
1,8503,6614,2786,1-6614,"[{'x': 588, 'y': 297, 'width': 57, 'height': 57}]"
1,8503,6615,2787,1-6615,"[{'x': 597, 'y': 314, 'width': 59, 'height': 58}]"
1,8503,6616,2788,1-6616,"[{'x': 606, 'y': 337, 'width': 61, 'height': 60}]"
1,8503,6617,2789,1-6617,"[{'x': 615, 'y': 359, 'width': 63, 'height': 62}]"
1,8503,6618,2790,1-6618,"[{'x': 629, 'y': 385, 'width': 65, 'height': 63}]"
1,8503,6619,2791,1-6619,"[{'x': 642, 'y': 411, 'width': 66, 'height': 64}]"
1,8503,6620,2792,1-6620,"[{'x': 656, 'y': 444, 'width': 67, 'height': 65}]"
1,8503,6621,2793,1-6621,"[{'x': 669, 'y': 476, 'width': 69, 'height': 67}]"
1,8503,6622,2794,1-6622,"[{'x': 684, 'y': 514, 'width': 70, 'height': 68}]"
1,8503,6623,2795,1-6623,"[{'x': 699, 'y': 551, 'width': 72, 'height': 69}]"
1,8503,6624,2796,1-6624,"[{'x': 717, 'y': 594, 'width': 73, 'height': 70}]"
1,8503,6625,2797,1-6625,"[{'x': 739, 'y': 648, 'width': 73, 'height': 70}]"
1,8503,6626,2798,1-6626,[]
1,8503,6627,2799,1-6627,[]
1,8503,6628,2800,1-6628,[]
1,8503,6629,2801,1-6629,[]
1,8503,6630,2802,1-6630,[]
1,8503,6631,2803,1-6631,[]
1,8503,6632,2804,1-6632,[]
1,8503,6633,2805,1-6633,[]
1,8503,6634,2806,1-6634,[]
1,8503,6635,2807,1-6635,[]
1,8503,6636,2808,1-6636,[]
1,8503,6637,2809,1-6637,[]
1,8503,6638,2810,1-6638,[]
1,8503,6639,2811,1-6639,[]
1,8503,6640,2812,1-6640,[]
1,8503,6641,2813,1-6641,[]
1,8503,6642,2814,1-6642,[]
1,8503,6643,2815,1-6643,[]
1,8503,6644,2816,1-6644,[]
1,8503,6645,2817,1-6645,[]
1,8503,6646,2818,1-6646,[]
1,8503,6647,2819,1-6647,[]
1,8503,6648,2820,1-6648,[]
1,8503,6649,2821,1-6649,[]
1,8503,6650,2822,1-6650,[]
1,8503,6651,2823,1-6651,[]
1,8503,6652,2824,1-6652,[]
1,8503,6653,2825,1-6653,[]
1,8503,6654,2826,1-6654,[]
1,8503,6655,2827,1-6655,[]
1,8503,6656,2828,1-6656,[]
1,8503,6657,2829,1-6657,[]
1,8503,6658,2830,1-6658,[]
1,8503,6659,2831,1-6659,[]
1,8503,6660,2832,1-6660,[]
1,8503,6661,2833,1-6661,[]
1,8503,6662,2834,1-6662,[]
1,8503,6663,2835,1-6663,[]
1,8503,6664,2836,1-6664,[]
1,8503,6665,2837,1-6665,[]
1,8503,6666,2838,1-6666,[]
1,8503,6667,2839,1-6667,[]
1,8503,6668,2840,1-6668,[]
1,8503,6669,2841,1-6669,[]
1,8503,6670,2842,1-6670,[]
1,18048,6709,0,1-6709,"[{'x': 707, 'y': 275, 'width': 36, 'height': 34}]"
1,18048,6710,1,1-6710,"[{'x': 705, 'y': 291, 'width': 36, 'height': 34}]"
1,18048,6711,2,1-6711,"[{'x': 702, 'y': 307, 'width': 36, 'height': 35}]"
1,18048,6712,3,1-6712,"[{'x': 700, 'y': 324, 'width': 37, 'height': 35}]"
1,18048,6713,4,1-6713,"[{'x': 697, 'y': 340, 'width': 37, 'height': 36}]"
1,18048,6714,5,1-6714,"[{'x': 695, 'y': 356, 'width': 37, 'height': 36}]"
1,18048,6715,6,1-6715,"[{'x': 687, 'y': 360, 'width': 37, 'height': 36}]"
1,18048,6716,7,1-6716,"[{'x': 676, 'y': 361, 'width': 37, 'height': 36}]"
1,18048,6717,8,1-6717,"[{'x': 666, 'y': 362, 'width': 37, 'height': 36}]"
1,18048,6718,9,1-6718,"[{'x': 656, 'y': 356, 'width': 37, 'height': 36}]"
1,18048,6719,10,1-6719,"[{'x': 644, 'y': 355, 'width': 38, 'height': 37}]"
1,18048,6720,11,1-6720,"[{'x': 631, 'y': 351, 'width': 38, 'height': 38}]"
1,18048,6721,12,1-6721,"[{'x': 618, 'y': 347, 'width': 39, 'height': 39}]"
1,18048,6722,13,1-6722,"[{'x': 606, 'y': 343, 'width': 40, 'height': 40}]"
1,18048,6723,14,1-6723,"[{'x': 593, 'y': 339, 'width': 40, 'height': 41}]"
1,18048,6724,15,1-6724,"[{'x': 584, 'y': 340, 'width': 40, 'height': 41}]"
1,18048,6725,16,1-6725,"[{'x': 575, 'y': 342, 'width': 40, 'height': 41}]"
1,18048,6726,17,1-6726,"[{'x': 565, 'y': 344, 'width': 40, 'height': 41}]"
1,18048,6727,18,1-6727,"[{'x': 556, 'y': 345, 'width': 40, 'height': 41}]"
1,18048,6728,19,1-6728,"[{'x': 553, 'y': 349, 'width': 40, 'height': 41}]"
1,18048,6729,20,1-6729,"[{'x': 549, 'y': 353, 'width': 40, 'height': 41}]"
1,18048,6730,21,1-6730,"[{'x': 545, 'y': 357, 'width': 40, 'height': 41}]"
1,18048,6731,22,1-6731,"[{'x': 541, 'y': 361, 'width': 40, 'height': 41}]"
1,18048,6732,23,1-6732,"[{'x': 538, 'y': 364, 'width': 40, 'height': 41}]"
1,18048,6733,24,1-6733,"[{'x': 536, 'y': 380, 'width': 40, 'height': 41}]"
1,18048,6734,25,1-6734,"[{'x': 533, 'y': 396, 'width': 40, 'height': 41}]"
1,18048,6735,26,1-6735,"[{'x': 531, 'y': 411, 'width': 40, 'height': 41}]"
1,18048,6736,27,1-6736,"[{'x': 529, 'y': 427, 'width': 40, 'height': 41}]"
1,18048,6737,28,1-6737,"[{'x': 527, 'y': 442, 'width': 40, 'height': 41}]"
1,18048,6738,29,1-6738,"[{'x': 523, 'y': 453, 'width': 40, 'height': 41}]"
1,18048,6739,30,1-6739,"[{'x': 519, 'y': 463, 'width': 40, 'height': 41}]"
1,18048,6740,31,1-6740,"[{'x': 516, 'y': 474, 'width': 40, 'height': 41}]"
1,18048,6741,32,1-6741,"[{'x': 512, 'y': 484, 'width': 40, 'height': 41}]"
1,18048,6742,33,1-6742,"[{'x': 509, 'y': 495, 'width': 40, 'height': 41}]"
1,18048,6743,34,1-6743,"[{'x': 516, 'y': 500, 'width': 40, 'height': 41}, {'x': 279, 'y': 226, 'width': 66, 'height': 63}]"
1,18048,6744,35,1-6744,"[{'x': 523, 'y': 505, 'width': 40, 'height': 41}, {'x': 280, 'y': 231, 'width': 69, 'height': 66}]"
1,18048,6745,36,1-6745,"[{'x': 530, 'y': 510, 'width': 40, 'height': 41}, {'x': 285, 'y': 233, 'width': 69, 'height': 66}]"
1,18048,6746,37,1-6746,"[{'x': 536, 'y': 515, 'width': 40, 'height': 41}, {'x': 290, 'y': 242, 'width': 69, 'height': 66}]"
1,18048,6747,38,1-6747,"[{'x': 544, 'y': 517, 'width': 41, 'height': 42}, {'x': 295, 'y': 251, 'width': 69, 'height': 66}]"
1,18048,6748,39,1-6748,"[{'x': 551, 'y': 520, 'width': 42, 'height': 43}, {'x': 299, 'y': 260, 'width': 69, 'height': 66}]"
1,18048,6749,40,1-6749,"[{'x': 559, 'y': 523, 'width': 42, 'height': 44}, {'x': 304, 'y': 266, 'width': 69, 'height': 66}]"
1,18048,6750,41,1-6750,"[{'x': 566, 'y': 525, 'width': 43, 'height': 45}, {'x': 308, 'y': 273, 'width': 69, 'height': 66}]"
1,18048,6751,42,1-6751,"[{'x': 574, 'y': 528, 'width': 44, 'height': 46}, {'x': 309, 'y': 276, 'width': 69, 'height': 66}]"
1,18048,6752,43,1-6752,"[{'x': 572, 'y': 528, 'width': 44, 'height': 46}, {'x': 309, 'y': 279, 'width': 69, 'height': 66}]"
1,18048,6753,44,1-6753,"[{'x': 570, 'y': 528, 'width': 44, 'height': 46}, {'x': 305, 'y': 281, 'width': 69, 'height': 66}]"
1,18048,6754,45,1-6754,"[{'x': 568, 'y': 529, 'width': 44, 'height': 46}, {'x': 300, 'y': 282, 'width': 69, 'height': 66}]"
1,18048,6755,46,1-6755,"[{'x': 566, 'y': 529, 'width': 44, 'height': 46}, {'x': 296, 'y': 283, 'width': 69, 'height': 66}]"
1,18048,6756,47,1-6756,"[{'x': 564, 'y': 529, 'width': 44, 'height': 46}, {'x': 289, 'y': 283, 'width': 69, 'height': 66}]"
1,18048,6757,48,1-6757,"[{'x': 562, 'y': 529, 'width': 44, 'height': 46}, {'x': 283, 'y': 283, 'width': 69, 'height': 66}]"
1,18048,6758,49,1-6758,"[{'x': 560, 'y': 530, 'width': 44, 'height': 46}, {'x': 276, 'y': 283, 'width': 69, 'height': 66}]"
1,18048,6759,50,1-6759,"[{'x': 547, 'y': 534, 'width': 44, 'height': 46}, {'x': 265, 'y': 286, 'width': 69, 'height': 66}]"
1,18048,6760,51,1-6760,"[{'x': 533, 'y': 537, 'width': 44, 'height': 46}, {'x': 246, 'y': 288, 'width': 69, 'height': 66}]"
1,18048,6761,52,1-6761,"[{'x': 519, 'y': 541, 'width': 44, 'height': 46}, {'x': 226, 'y': 290, 'width': 69, 'height': 66}]"
1,18048,6762,53,1-6762,"[{'x': 504, 'y': 552, 'width': 38, 'height': 33}, {'x': 210, 'y': 292, 'width': 69, 'height': 66}]"
1,18048,6763,54,1-6763,"[{'x': 490, 'y': 554, 'width': 38, 'height': 33}, {'x': 197, 'y': 292, 'width': 69, 'height': 66}]"
1,18048,6764,55,1-6764,"[{'x': 473, 'y': 557, 'width': 41, 'height': 37}, {'x': 183, 'y': 288, 'width': 69, 'height': 66}]"
1,18048,6765,56,1-6765,"[{'x': 462, 'y': 564, 'width': 41, 'height': 37}, {'x': 181, 'y': 288, 'width': 67, 'height': 63}]"
1,18048,6766,57,1-6766,"[{'x': 452, 'y': 571, 'width': 41, 'height': 37}, {'x': 179, 'y': 288, 'width': 65, 'height': 61}]"
1,18048,6767,58,1-6767,"[{'x': 442, 'y': 578, 'width': 41, 'height': 37}, {'x': 176, 'y': 288, 'width': 63, 'height': 58}]"
1,18048,6768,59,1-6768,"[{'x': 438, 'y': 587, 'width': 41, 'height': 37}, {'x': 183, 'y': 289, 'width': 51, 'height': 55}]"
1,18048,6769,60,1-6769,"[{'x': 433, 'y': 597, 'width': 41, 'height': 37}, {'x': 182, 'y': 287, 'width': 59, 'height': 68}]"
1,18048,6770,61,1-6770,"[{'x': 428, 'y': 607, 'width': 41, 'height': 37}, {'x': 203, 'y': 292, 'width': 51, 'height': 51}]"
1,18048,6771,62,1-6771,"[{'x': 432, 'y': 611, 'width': 42, 'height': 39}, {'x': 212, 'y': 291, 'width': 53, 'height': 54}]"
1,18048,6772,63,1-6772,"[{'x': 435, 'y': 616, 'width': 42, 'height': 42}, {'x': 336, 'y': 178, 'width': 39, 'height': 34}, {'x': 229, 'y': 292, 'width': 48, 'height': 53}]"
1,18048,6773,64,1-6773,"[{'x': 439, 'y': 621, 'width': 43, 'height': 44}, {'x': 352, 'y': 182, 'width': 39, 'height': 34}, {'x': 235, 'y': 294, 'width': 49, 'height': 54}]"
1,18048,6774,65,1-6774,"[{'x': 443, 'y': 628, 'width': 44, 'height': 44}, {'x': 368, 'y': 186, 'width': 39, 'height': 34}, {'x': 257, 'y': 295, 'width': 50, 'height': 47}]"
1,18048,6775,66,1-6775,"[{'x': 455, 'y': 640, 'width': 39, 'height': 36}, {'x': 384, 'y': 189, 'width': 39, 'height': 34}, {'x': 272, 'y': 296, 'width': 46, 'height': 51}]"
1,18048,6776,67,1-6776,"[{'x': 460, 'y': 648, 'width': 44, 'height': 43}, {'x': 397, 'y': 202, 'width': 42, 'height': 33}, {'x': 285, 'y': 306, 'width': 47, 'height': 50}]"
1,18048,6777,68,1-6777,"[{'x': 459, 'y': 665, 'width': 50, 'height': 46}, {'x': 413, 'y': 210, 'width': 36, 'height': 36}, {'x': 292, 'y': 314, 'width': 52, 'height': 55}]"
1,18048,6778,69,1-6778,"[{'x': 469, 'y': 688, 'width': 44, 'height': 32}, {'x': 424, 'y': 229, 'width': 39, 'height': 43}, {'x': 306, 'y': 327, 'width': 49, 'height': 54}]"
1,18048,6779,70,1-6779,"[{'x': 430, 'y': 248, 'width': 43, 'height': 30}, {'x': 314, 'y': 348, 'width': 47, 'height': 52}]"
1,17665,6845,0,1-6845,"[{'x': 495, 'y': 501, 'width': 59, 'height': 60}, {'x': 601, 'y': 353, 'width': 61, 'height': 55}, {'x': 662, 'y': 293, 'width': 57, 'height': 50}]"
1,17665,6846,1,1-6846,"[{'x': 496, 'y': 500, 'width': 59, 'height': 60}, {'x': 599, 'y': 351, 'width': 61, 'height': 55}, {'x': 660, 'y': 290, 'width': 57, 'height': 50}]"
1,17665,6847,2,1-6847,"[{'x': 496, 'y': 499, 'width': 59, 'height': 60}, {'x': 598, 'y': 348, 'width': 61, 'height': 55}, {'x': 657, 'y': 286, 'width': 57, 'height': 50}]"
1,17665,6848,3,1-6848,"[{'x': 497, 'y': 498, 'width': 59, 'height': 60}, {'x': 596, 'y': 346, 'width': 61, 'height': 55}, {'x': 655, 'y': 283, 'width': 57, 'height': 50}]"
1,17665,6849,4,1-6849,"[{'x': 498, 'y': 497, 'width': 59, 'height': 60}, {'x': 595, 'y': 344, 'width': 61, 'height': 55}, {'x': 652, 'y': 280, 'width': 57, 'height': 50}]"
1,17665,6850,5,1-6850,"[{'x': 498, 'y': 496, 'width': 59, 'height': 60}, {'x': 593, 'y': 341, 'width': 61, 'height': 55}, {'x': 650, 'y': 276, 'width': 57, 'height': 50}]"
1,17665,6851,6,1-6851,"[{'x': 506, 'y': 503, 'width': 61, 'height': 61}, {'x': 599, 'y': 349, 'width': 61, 'height': 55}, {'x': 656, 'y': 284, 'width': 57, 'height': 50}]"
1,17665,6852,7,1-6852,"[{'x': 513, 'y': 510, 'width': 62, 'height': 62}, {'x': 604, 'y': 357, 'width': 61, 'height': 55}, {'x': 661, 'y': 291, 'width': 57, 'height': 50}]"
1,17665,6853,8,1-6853,"[{'x': 521, 'y': 516, 'width': 64, 'height': 64}, {'x': 610, 'y': 364, 'width': 61, 'height': 55}, {'x': 667, 'y': 299, 'width': 57, 'height': 50}]"
1,17665,6854,9,1-6854,"[{'x': 528, 'y': 523, 'width': 66, 'height': 65}, {'x': 616, 'y': 372, 'width': 61, 'height': 55}, {'x': 673, 'y': 306, 'width': 57, 'height': 50}]"
1,17665,6855,10,1-6855,"[{'x': 536, 'y': 529, 'width': 67, 'height': 66}, {'x': 621, 'y': 380, 'width': 61, 'height': 55}, {'x': 679, 'y': 314, 'width': 57, 'height': 50}]"
1,17665,6856,11,1-6856,"[{'x': 536, 'y': 535, 'width': 67, 'height': 66}, {'x': 627, 'y': 391, 'width': 61, 'height': 55}, {'x': 682, 'y': 323, 'width': 57, 'height': 50}]"
1,17665,6857,12,1-6857,"[{'x': 536, 'y': 540, 'width': 67, 'height': 66}, {'x': 629, 'y': 395, 'width': 61, 'height': 55}, {'x': 685, 'y': 332, 'width': 57, 'height': 50}]"
1,17665,6858,13,1-6858,"[{'x': 535, 'y': 546, 'width': 67, 'height': 66}, {'x': 636, 'y': 402, 'width': 52, 'height': 44}, {'x': 686, 'y': 333, 'width': 57, 'height': 50}]"
1,17665,6859,14,1-6859,"[{'x': 535, 'y': 551, 'width': 67, 'height': 66}, {'x': 636, 'y': 402, 'width': 52, 'height': 36}, {'x': 687, 'y': 334, 'width': 57, 'height': 50}]"
1,17665,6860,15,1-6860,"[{'x': 535, 'y': 548, 'width': 67, 'height': 66}, {'x': 638, 'y': 400, 'width': 55, 'height': 48}, {'x': 689, 'y': 335, 'width': 57, 'height': 50}]"
1,17665,6861,16,1-6861,"[{'x': 534, 'y': 544, 'width': 67, 'height': 66}, {'x': 638, 'y': 399, 'width': 55, 'height': 48}, {'x': 689, 'y': 333, 'width': 57, 'height': 50}]"
1,17665,6862,17,1-6862,"[{'x': 533, 'y': 541, 'width': 67, 'height': 66}, {'x': 638, 'y': 398, 'width': 55, 'height': 48}, {'x': 689, 'y': 332, 'width': 57, 'height': 50}]"
1,17665,6863,18,1-6863,"[{'x': 532, 'y': 537, 'width': 67, 'height': 66}, {'x': 638, 'y': 396, 'width': 55, 'height': 48}, {'x': 689, 'y': 330, 'width': 57, 'height': 50}]"
1,17665,6864,19,1-6864,"[{'x': 531, 'y': 534, 'width': 67, 'height': 66}, {'x': 633, 'y': 393, 'width': 55, 'height': 49}, {'x': 689, 'y': 329, 'width': 57, 'height': 50}]"
1,17665,6865,20,1-6865,"[{'x': 526, 'y': 531, 'width': 68, 'height': 67}, {'x': 629, 'y': 389, 'width': 55, 'height': 49}, {'x': 684, 'y': 325, 'width': 57, 'height': 50}]"
1,17665,6866,21,1-6866,"[{'x': 521, 'y': 529, 'width': 69, 'height': 67}, {'x': 624, 'y': 385, 'width': 55, 'height': 50}, {'x': 680, 'y': 321, 'width': 57, 'height': 50}]"
1,17665,6867,22,1-6867,"[{'x': 515, 'y': 526, 'width': 70, 'height': 68}, {'x': 619, 'y': 381, 'width': 55, 'height': 51}, {'x': 676, 'y': 317, 'width': 57, 'height': 50}]"
1,17665,6868,23,1-6868,"[{'x': 510, 'y': 523, 'width': 71, 'height': 68}, {'x': 614, 'y': 378, 'width': 55, 'height': 51}, {'x': 672, 'y': 313, 'width': 57, 'height': 50}]"
1,17665,6869,24,1-6869,"[{'x': 510, 'y': 521, 'width': 71, 'height': 68}, {'x': 614, 'y': 376, 'width': 55, 'height': 51}, {'x': 670, 'y': 310, 'width': 57, 'height': 50}]"
1,17665,6870,25,1-6870,"[{'x': 510, 'y': 518, 'width': 71, 'height': 68}, {'x': 613, 'y': 374, 'width': 55, 'height': 51}, {'x': 668, 'y': 307, 'width': 57, 'height': 50}]"
1,17665,6871,26,1-6871,"[{'x': 510, 'y': 515, 'width': 71, 'height': 68}, {'x': 612, 'y': 372, 'width': 55, 'height': 51}, {'x': 666, 'y': 305, 'width': 57, 'height': 50}]"
1,17665,6872,27,1-6872,"[{'x': 510, 'y': 512, 'width': 71, 'height': 68}, {'x': 612, 'y': 371, 'width': 55, 'height': 51}, {'x': 664, 'y': 302, 'width': 57, 'height': 50}]"
1,17665,6873,28,1-6873,"[{'x': 511, 'y': 512, 'width': 71, 'height': 68}, {'x': 612, 'y': 369, 'width': 55, 'height': 51}, {'x': 665, 'y': 301, 'width': 57, 'height': 50}]"
1,17665,6874,29,1-6874,"[{'x': 513, 'y': 512, 'width': 71, 'height': 68}, {'x': 613, 'y': 367, 'width': 55, 'height': 51}, {'x': 665, 'y': 301, 'width': 57, 'height': 50}]"
1,17665,6875,30,1-6875,"[{'x': 514, 'y': 511, 'width': 71, 'height': 68}, {'x': 613, 'y': 366, 'width': 55, 'height': 51}, {'x': 666, 'y': 300, 'width': 57, 'height': 50}]"
1,17665,6876,31,1-6876,"[{'x': 515, 'y': 511, 'width': 71, 'height': 68}, {'x': 613, 'y': 364, 'width': 55, 'height': 51}, {'x': 666, 'y': 300, 'width': 57, 'height': 50}]"
1,17665,6877,32,1-6877,"[{'x': 516, 'y': 511, 'width': 71, 'height': 68}, {'x': 614, 'y': 363, 'width': 55, 'height': 51}, {'x': 667, 'y': 299, 'width': 57, 'height': 50}]"
1,17665,6878,33,1-6878,"[{'x': 517, 'y': 512, 'width': 71, 'height': 68}, {'x': 615, 'y': 364, 'width': 55, 'height': 51}, {'x': 669, 'y': 299, 'width': 57, 'height': 50}]"
1,17665,6879,34,1-6879,"[{'x': 518, 'y': 514, 'width': 71, 'height': 68}, {'x': 616, 'y': 364, 'width': 55, 'height': 51}, {'x': 671, 'y': 300, 'width': 57, 'height': 50}]"
1,17665,6880,35,1-6880,"[{'x': 518, 'y': 515, 'width': 71, 'height': 68}, {'x': 617, 'y': 365, 'width': 55, 'height': 51}, {'x': 672, 'y': 300, 'width': 57, 'height': 50}]"
1,17665,6881,36,1-6881,"[{'x': 519, 'y': 516, 'width': 71, 'height': 68}, {'x': 619, 'y': 366, 'width': 55, 'height': 51}, {'x': 674, 'y': 300, 'width': 57, 'height': 50}]"
1,17665,6882,37,1-6882,"[{'x': 520, 'y': 518, 'width': 71, 'height': 68}, {'x': 620, 'y': 367, 'width': 55, 'height': 51}, {'x': 676, 'y': 301, 'width': 57, 'height': 50}]"
1,17665,6883,38,1-6883,"[{'x': 519, 'y': 523, 'width': 71, 'height': 68}, {'x': 620, 'y': 373, 'width': 55, 'height': 51}, {'x': 676, 'y': 306, 'width': 57, 'height': 50}]"
1,17665,6884,39,1-6884,"[{'x': 518, 'y': 528, 'width': 71, 'height': 68}, {'x': 619, 'y': 378, 'width': 55, 'height': 51}, {'x': 675, 'y': 311, 'width': 57, 'height': 50}]"
1,17665,6885,40,1-6885,"[{'x': 518, 'y': 534, 'width': 71, 'height': 68}, {'x': 619, 'y': 384, 'width': 55, 'height': 51}, {'x': 675, 'y': 317, 'width': 57, 'height': 50}]"
1,17665,6886,41,1-6886,"[{'x': 517, 'y': 539, 'width': 71, 'height': 68}, {'x': 619, 'y': 389, 'width': 55, 'height': 51}, {'x': 675, 'y': 322, 'width': 57, 'height': 50}]"
1,17665,6887,42,1-6887,"[{'x': 512, 'y': 547, 'width': 71, 'height': 68}, {'x': 616, 'y': 395, 'width': 55, 'height': 51}, {'x': 673, 'y': 329, 'width': 57, 'height': 50}]"
1,17665,6888,43,1-6888,"[{'x': 507, 'y': 554, 'width': 71, 'height': 68}, {'x': 613, 'y': 401, 'width': 55, 'height': 51}, {'x': 670, 'y': 335, 'width': 57, 'height': 50}]"
1,17665,6889,44,1-6889,"[{'x': 502, 'y': 562, 'width': 71, 'height': 68}, {'x': 611, 'y': 407, 'width': 55, 'height': 51}, {'x': 668, 'y': 342, 'width': 57, 'height': 50}]"
1,17665,6890,45,1-6890,"[{'x': 496, 'y': 570, 'width': 71, 'height': 68}, {'x': 608, 'y': 413, 'width': 55, 'height': 51}, {'x': 666, 'y': 348, 'width': 57, 'height': 50}]"
1,17665,6891,46,1-6891,"[{'x': 493, 'y': 582, 'width': 71, 'height': 68}, {'x': 608, 'y': 431, 'width': 50, 'height': 39}, {'x': 663, 'y': 358, 'width': 57, 'height': 50}]"
1,17665,6892,47,1-6892,"[{'x': 490, 'y': 595, 'width': 71, 'height': 68}, {'x': 602, 'y': 441, 'width': 59, 'height': 37}, {'x': 659, 'y': 369, 'width': 57, 'height': 50}]"
1,17665,6893,48,1-6893,"[{'x': 487, 'y': 607, 'width': 71, 'height': 68}, {'x': 595, 'y': 450, 'width': 58, 'height': 49}, {'x': 656, 'y': 379, 'width': 57, 'height': 50}]"
1,17665,6894,49,1-6894,"[{'x': 480, 'y': 614, 'width': 71, 'height': 68}, {'x': 590, 'y': 455, 'width': 58, 'height': 52}, {'x': 650, 'y': 389, 'width': 57, 'height': 50}]"
1,17665,6895,50,1-6895,"[{'x': 478, 'y': 618, 'width': 71, 'height': 68}, {'x': 588, 'y': 459, 'width': 58, 'height': 52}, {'x': 648, 'y': 391, 'width': 57, 'height': 50}]"
1,17665,6896,51,1-6896,"[{'x': 475, 'y': 623, 'width': 71, 'height': 68}, {'x': 586, 'y': 463, 'width': 58, 'height': 52}, {'x': 646, 'y': 394, 'width': 57, 'height': 50}]"
1,17665,6897,52,1-6897,"[{'x': 473, 'y': 627, 'width': 71, 'height': 68}, {'x': 583, 'y': 466, 'width': 58, 'height': 52}, {'x': 644, 'y': 396, 'width': 57, 'height': 50}]"
1,17665,6898,53,1-6898,"[{'x': 470, 'y': 632, 'width': 71, 'height': 68}, {'x': 581, 'y': 470, 'width': 58, 'height': 52}, {'x': 642, 'y': 399, 'width': 57, 'height': 50}]"
1,17665,6899,54,1-6899,"[{'x': 468, 'y': 636, 'width': 71, 'height': 68}, {'x': 579, 'y': 474, 'width': 58, 'height': 52}, {'x': 641, 'y': 401, 'width': 57, 'height': 50}]"
1,17665,6900,55,1-6900,"[{'x': 466, 'y': 641, 'width': 71, 'height': 68}, {'x': 576, 'y': 477, 'width': 58, 'height': 52}, {'x': 639, 'y': 404, 'width': 57, 'height': 50}]"
1,17665,6901,56,1-6901,"[{'x': 466, 'y': 644, 'width': 71, 'height': 67}, {'x': 577, 'y': 479, 'width': 58, 'height': 52}, {'x': 639, 'y': 406, 'width': 57, 'height': 50}]"
1,17665,6902,57,1-6902,"[{'x': 466, 'y': 647, 'width': 71, 'height': 67}, {'x': 577, 'y': 481, 'width': 58, 'height': 52}, {'x': 639, 'y': 409, 'width': 57, 'height': 50}]"
1,17665,6903,58,1-6903,"[{'x': 466, 'y': 651, 'width': 71, 'height': 66}, {'x': 577, 'y': 484, 'width': 58, 'height': 52}, {'x': 639, 'y': 411, 'width': 57, 'height': 50}]"
1,17665,6904,59,1-6904,"[{'x': 467, 'y': 654, 'width': 71, 'height': 65}, {'x': 577, 'y': 486, 'width': 58, 'height': 52}, {'x': 639, 'y': 414, 'width': 57, 'height': 50}]"
1,17665,6905,60,1-6905,"[{'x': 466, 'y': 653, 'width': 71, 'height': 65}, {'x': 576, 'y': 486, 'width': 58, 'height': 52}, {'x': 637, 'y': 414, 'width': 57, 'height': 50}]"
1,17665,6906,61,1-6906,"[{'x': 466, 'y': 653, 'width': 71, 'height': 65}, {'x': 575, 'y': 486, 'width': 58, 'height': 52}, {'x': 636, 'y': 413, 'width': 57, 'height': 50}]"
1,17665,6907,62,1-6907,"[{'x': 465, 'y': 652, 'width': 71, 'height': 65}, {'x': 574, 'y': 486, 'width': 58, 'height': 52}, {'x': 635, 'y': 413, 'width': 57, 'height': 50}]"
1,17665,6908,63,1-6908,"[{'x': 465, 'y': 651, 'width': 71, 'height': 65}, {'x': 572, 'y': 486, 'width': 58, 'height': 52}, {'x': 633, 'y': 413, 'width': 57, 'height': 50}]"
1,17665,6909,64,1-6909,"[{'x': 461, 'y': 649, 'width': 71, 'height': 65}, {'x': 570, 'y': 484, 'width': 58, 'height': 52}, {'x': 630, 'y': 411, 'width': 57, 'height': 50}]"
1,17665,6910,65,1-6910,"[{'x': 457, 'y': 647, 'width': 71, 'height': 65}, {'x': 567, 'y': 482, 'width': 58, 'height': 52}, {'x': 627, 'y': 409, 'width': 57, 'height': 50}]"
1,17665,6911,66,1-6911,"[{'x': 454, 'y': 644, 'width': 71, 'height': 65}, {'x': 564, 'y': 480, 'width': 58, 'height': 52}, {'x': 624, 'y': 408, 'width': 57, 'height': 50}]"
